id x y phenotype1 envi phenotype2 
41 0.261257 0.616847 0.830327 0.254359 0.830327
42 0.771364 0.839009 -0.000658202 0.115431 -0.000658202
43 0.672813 0.760027 0.284999 0.585153 0.284999
44 0.189995 0.180237 0.251943 0.13569 0.251943
45 0.754534 0.86934 -1.07013 0.133039 -1.07013
46 0.258438 0.621653 1.34039 0.237713 1.34039
47 0.221074 0.313558 -0.397099 0.207676 -0.397099
48 0.53753 0.632714 0.726051 0.833354 0.726051
49 0.571145 0.0161909 0.409073 0.0518565 0.409073
50 0.20167 0.194389 0.255297 0.172677 0.255297
51 0.23576 0.00598751 -0.355588 0.525814 -0.355588
52 0.685854 0.722991 -0.407898 0.583313 -0.407898
53 0.617894 0.136524 0.804365 -0.0635829 0.804365
54 0.386545 0.527322 0.687451 0.712917 0.687451
55 0.288259 0.637145 0.740499 0.294132 0.740499
56 0.0176868 0.964487 0.372905 -1.07713 0.372905
57 0.930666 0.487556 1.02988 -1.24921 1.02988
58 0.208374 0.298353 0.782604 0.155288 0.782604
59 0.622358 0.119056 0.756922 -0.0862513 0.756922
60 0.211991 0.23966 1.82621 0.173391 1.82621
61 0.00605928 0.147069 0.339031 -0.669659 0.339031
62 0.850783 0.323251 0.276371 -0.7155 0.276371
63 0.188977 0.194031 0.718021 0.123612 0.718021
64 0.774887 0.687069 1.27949 0.270517 1.27949
65 0.366337 0.31528 0.929404 0.440724 0.929404
66 0.300274 0.619442 -0.554963 0.357686 -0.554963
67 0.0126959 0.332773 -0.283126 -0.691617 -0.283126
68 0.536138 0.00312502 1.89841 0.166467 1.89841
69 0.403774 0.291497 1.94752 0.437831 1.94752
70 0.684627 0.725098 -0.889951 0.585367 -0.889951
71 0.263183 0.609155 1.08818 0.273704 1.08818
72 0.844537 0.356196 0.723269 -0.648 0.723269
73 0.0287431 0.374718 0.964015 -0.725884 0.964015
74 0.927018 0.779159 1.12654 -0.89776 1.12654
75 0.961977 0.919037 1.25145 -0.94186 1.25145
76 0.00626686 0.11937 -0.117094 -0.717256 -0.117094
77 0.823186 0.506145 2.33013 -0.279596 2.33013
78 0.163465 0.845368 -0.110317 -0.415451 -0.110317
79 0.733167 0.0218628 0.277878 -0.506438 0.277878
80 0.92411 0.486732 -0.439451 -1.19098 -0.439451
81 0.366944 0.129032 0.332023 0.405873 0.332023
82 0.930478 0.482511 0.82155 -1.24247 0.82155
83 0.517304 0.41108 -0.116732 0.743316 -0.116732
84 0.218258 0.456184 1.07829 0.223011 1.07829
85 0.775639 0.851498 0.322658 0.0588324 0.322658
86 0.381405 0.956112 1.59761 0.613893 1.59761
87 0.668985 0.368228 -0.41197 0.163592 -0.41197
88 0.184021 0.84725 -0.743148 -0.283919 -0.743148
89 0.980541 0.0252664 0.835787 -0.916001 0.835787
90 0.40345 0.484104 -0.0999883 0.758527 -0.0999883
91 0.0167942 0.999677 -0.225986 -1.00916 -0.225986
92 0.22374 0.0077323 1.26799 0.448521 1.26799
93 0.838424 0.106515 -0.133729 -0.719697 -0.133729
94 0.663969 0.746773 0.564995 0.614841 0.564995
95 0.751049 0.866165 -0.687015 0.161703 -0.687015
96 0.985372 0.98742 0.912275 -0.906934 0.912275
97 0.403545 0.774069 -0.388313 0.50987 -0.388313
98 0.0072915 0.147601 1.09444 -0.663208 1.09444
99 0.266091 0.618036 1.87023 0.265539 1.87023
100 0.990399 0.017103 0.416228 -0.9223 0.416228
101 0.619626 0.120134 -0.255239 -0.07606 -0.255239
102 0.64209 0.947149 0.0206082 0.344493 0.0206082
103 0.635808 0.26317 1.17065 -0.047631 1.17065
104 0.225862 0.986905 1.426 0.206843 1.426
105 0.135525 0.0398019 0.198259 -0.100328 0.198259
106 0.0189248 0.5761 0.419671 -1.22773 0.419671
107 0.92181 0.495723 0.638291 -1.17793 0.638291
108 0.522039 0.223942 -0.034214 0.325405 -0.034214
109 0.00580241 0.373539 1.4787 -0.835595 1.4787
110 0.385221 0.977073 0.652531 0.642855 0.652531
111 0.630643 0.260999 2.25988 -0.0351176 2.25988
112 0.18132 0.194756 -0.127533 0.0935059 -0.127533
113 0.256435 0.620379 1.93822 0.234506 1.93822
114 0.0180816 0.0947233 0.54064 -0.699572 0.54064
115 0.208018 0.455622 0.289156 0.160818 0.289156
116 0.404582 0.493882 -0.277457 0.777292 -0.277457
117 0.242394 0.0099015 0.355197 0.562573 0.355197
118 0.990596 0.28958 0.0684564 -1.27296 0.0684564
119 0.0260969 0.307735 -0.269267 -0.570574 -0.269267
120 0.18483 0.804703 1.14995 -0.352558 1.14995
121 0.186109 0.854904 1.53331 -0.257667 1.53331
122 0.959134 0.653868 1.27794 -1.31171 1.27794
123 0.236494 0.985459 1.64354 0.267685 1.64354
124 0.526874 0.413025 0.606344 0.720084 0.606344
125 0.679201 0.163416 0.769207 -0.276137 0.769207
126 0.418673 0.0618077 0.61908 0.392596 0.61908
127 0.681245 0.724052 0.0865834 0.589711 0.0865834
128 0.398792 0.465605 1.49845 0.718409 1.49845
129 0.734211 0.025989 0.73689 -0.509062 0.73689
130 0.165711 0.385679 1.00271 -0.0571857 1.00271
131 0.975768 0.627671 0.446268 -1.49002 0.446268
132 0.531374 0.460018 -0.579389 0.823253 -0.579389
133 0.23009 0.98036 1.24436 0.221254 1.24436
134 0.033493 0.511086 0.250521 -1.02284 0.250521
135 0.147581 0.846194 0.519746 -0.513072 0.519746
136 0.989716 0.99031 1.51667 -0.913963 1.51667
137 0.160923 0.713074 -0.0657063 -0.534904 -0.0657063
138 0.00552167 0.0896028 -0.323029 -0.773295 -0.323029
139 0.223915 0.235615 1.82551 0.216927 1.82551
140 0.00371085 0.950414 -0.142233 -1.19056 -0.142233
141 0.640442 0.385495 0.280396 0.305563 0.280396
142 0.561642 0.703931 0.00029329 0.759024 0.00029329
143 0.0153572 0.958451 0.499284 -1.10367 0.499284
144 0.922431 0.775707 -0.420643 -0.865942 -0.420643
145 0.520719 0.414736 -0.519532 0.742175 -0.519532
146 0.578343 0.00956091 0.779227 0.0241336 0.779227
147 0.631149 0.263148 1.6596 -0.0305778 1.6596
148 0.970227 0.622139 0.600969 -1.45023 0.600969
149 0.00320056 0.574403 -0.70174 -1.32892 -0.70174
150 0.47824 0.930911 1.1813 0.831644 1.1813
151 0.3779 0.961683 -0.541743 0.611031 -0.541743
152 0.0267731 0.95834 -0.0565004 -1.03537 -0.0565004
153 0.0128555 0.955992 1.07498 -1.12384 1.07498
154 0.661593 0.156138 0.365173 -0.21453 0.365173
155 0.563785 0.710467 0.736626 0.753172 0.736626
156 0.401872 0.76557 1.00831 0.497046 1.00831
157 0.518385 0.412647 -0.202455 0.743928 -0.202455
158 0.686888 0.721277 -0.628052 0.581575 -0.628052
159 0.612542 0.115268 -0.174166 -0.0525796 -0.174166
160 0.394834 0.459685 0.88364 0.700996 0.88364
161 0.030691 0.559183 -0.262745 -1.12173 -0.262745
162 0.713696 0.0318044 1.55347 -0.436411 1.55347
163 0.682313 0.724414 -0.994658 0.58834 -0.994658
164 0.923915 0.791157 1.53134 -0.865666 1.53134
165 0.664432 0.265943 0.80141 -0.144083 0.80141
166 0.521029 0.416387 -0.194757 0.745272 -0.194757
167 0.965278 0.0305306 -0.660179 -0.897626 -0.660179
168 0.638854 0.950792 1.03771 0.351644 1.03771
169 0.841893 0.112497 -0.708449 -0.728146 -0.708449
170 0.573001 0.014842 1.30627 0.0448544 1.30627
171 0.927233 0.575436 0.691929 -1.13781 0.691929
172 0.837008 0.448525 -0.120523 -0.480712 -0.120523
173 0.93166 0.792576 0.389505 -0.920264 0.389505
174 0.746774 0.865886 -0.853846 0.177351 -0.853846
175 0.40011 0.277753 0.941233 0.412223 0.941233
176 0.374572 0.95846 1.48633 0.599978 1.48633
177 0.149351 0.00840504 0.495515 -0.0171962 0.495515
178 0.974515 0.266219 -0.00263675 -1.16308 -0.00263675
179 0.510367 0.645802 0.125141 0.873323 0.125141
180 0.043061 0.515051 0.281231 -0.965618 0.281231
181 0.235869 0.0307925 1.57804 0.49739 1.57804
182 0.222539 0.300702 -0.29032 0.210447 -0.29032
183 0.970041 0.0344773 0.47514 -0.908834 0.47514
184 0.184353 0.555988 -0.632969 -0.0973549 -0.632969
185 0.800873 0.840945 0.587572 -0.0711044 0.587572
186 0.5274 0.678063 -0.0272258 0.824163 -0.0272258
187 0.834383 0.441419 0.302872 -0.470485 0.302872
188 0.690625 0.733 0.644199 0.579082 0.644199
189 0.961667 0.0153424 1.18595 -0.878071 1.18595
190 0.532339 0.626225 1.13725 0.846491 1.13725
191 0.192751 0.560883 -0.413848 -0.0506113 -0.413848
192 0.561796 0.709827 0.038866 0.756255 0.038866
193 0.038207 0.498462 1.9331 -0.969196 1.9331
194 0.843953 0.399233 1.58435 -0.593526 1.58435
195 0.183108 0.564276 -0.105601 -0.120682 -0.105601
196 0.978823 0.960864 1.19631 -0.937726 1.19631
197 0.84223 0.143399 1.28872 -0.737331 1.28872
198 0.775224 0.681953 0.853311 0.264525 0.853311
199 0.844026 0.358343 0.923504 -0.642663 0.923504
200 0.186572 0.393052 0.170998 0.0468958 0.170998
201 0.370239 0.970513 0.886582 0.602011 0.886582
202 0.994154 0.0411111 -0.499874 -0.954097 -0.499874
203 0.435576 0.298804 -0.411555 0.47775 -0.411555
204 0.367152 0.133711 0.102644 0.403588 0.102644
205 0.233011 0.00579523 -0.297052 0.508764 -0.297052
206 0.416951 0.766877 0.724409 0.547714 0.724409
207 0.666667 0.978513 1.5268 0.192086 1.5268
208 0.0412009 0.946585 1.44314 -0.97265 1.44314
209 0.92093 0.781759 1.26318 -0.850507 1.26318
210 0.0127446 0.50361 1.38421 -1.14903 1.38421
211 0.0144637 0.951583 -0.0546908 -1.12338 -0.0546908
212 0.232753 0.0248081 1.44328 0.485587 1.44328
213 0.697694 0.157212 1.46902 -0.345125 1.46902
214 0.13849 0.890953 0.632128 -0.487928 0.632128
215 0.360067 0.279988 1.79856 0.386054 1.79856
216 0.541136 0.00953489 1.55303 0.15234 1.55303
217 0.549387 0.479282 1.0514 0.824434 1.0514
218 0.249273 0.594789 1.5296 0.260084 1.5296
219 0.987399 0.999395 0.353293 -0.888046 0.353293
220 0.844903 0.347231 0.800583 -0.660458 0.800583
221 0.847008 0.479869 1.65597 -0.523618 1.65597
222 0.748648 0.0122855 0.122648 -0.562148 0.122648
223 0.0335122 0.326048 0.638161 -0.585142 0.638161
224 0.826175 0.444433 0.470065 -0.403123 0.470065
225 0.176778 0.564118 -0.572014 -0.162327 -0.572014
226 0.236437 0.236076 1.5155 0.258413 1.5155
227 0.587754 0.0365773 0.727372 0.00303921 0.727372
228 0.381034 0.460145 1.87783 0.674724 1.87783
229 0.651003 0.752069 1.83982 0.62746 1.83982
230 0.0592532 0.0228718 0.930549 -0.564849 0.930549
231 0.96657 0.907465 0.104354 -0.981606 0.104354
232 0.982991 0.980186 -0.147193 -0.914145 -0.147193
233 0.51736 0.21697 0.0166768 0.33923 0.0166768
234 0.765615 0.853005 -0.0754586 0.11435 -0.0754586
235 0.753042 0.876645 0.0646121 0.120211 0.0646121
236 0.598095 0.0474156 0.478795 -0.0285299 0.478795
237 0.849909 0.391032 1.30141 -0.64095 1.30141
238 0.646014 0.363138 -0.0649715 0.220239 -0.0649715
239 0.239032 0.0199052 0.00150907 0.529474 0.00150907
240 0.373277 0.757698 -0.47494 0.395021 -0.47494
241 0.640184 0.76171 1.30165 0.626585 1.30165
242 0.00443886 0.958709 0.230886 -1.16868 0.230886
243 0.844926 0.123546 -0.40064 -0.737403 -0.40064
244 0.923384 0.773098 -0.749234 -0.875038 -0.749234
245 0.999426 0.922936 -0.696327 -1.10111 -0.696327
246 0.0339796 0.370698 0.360741 -0.690429 0.360741
247 0.541136 0.669615 0.736527 0.807052 0.736527
248 0.992406 0.627559 1.34385 -1.63295 1.34385
249 0.54128 0.199135 -0.151597 0.242213 -0.151597
250 0.395056 0.528575 0.233262 0.731387 0.233262
251 0.65766 0.255957 1.32049 -0.150384 1.32049
252 0.0273567 0.946301 0.348156 -1.05669 0.348156
253 0.118838 0.892051 0.376723 -0.606627 0.376723
254 0.654456 0.26193 1.54168 -0.119994 1.54168
255 0.522685 0.211815 0.100449 0.316952 0.100449
256 0.746251 0.0313086 -0.335976 -0.549598 -0.335976
257 0.0131449 0.569863 -0.816402 -1.25566 -0.816402
258 0.609269 0.0299443 0.891555 -0.0744268 0.891555
259 0.00346682 0.0303179 -0.0468754 -0.889996 -0.0468754
260 0.405405 0.776374 1.10887 0.517878 1.10887
261 0.380344 0.511095 0.553009 0.719279 0.553009
262 0.410004 0.775163 -0.326334 0.53177 -0.326334
263 0.515257 0.411614 -0.832649 0.750585 -0.832649
264 0.807594 0.49448 0.370817 -0.154516 0.370817
265 0.597769 0.986903 0.884908 0.479167 0.884908
266 0.725165 0.0122396 -0.937276 -0.481157 -0.937276
267 0.152829 0.788071 1.57469 -0.584882 1.57469
268 0.998404 0.0335032 0.926367 -0.952464 0.926367
269 0.263045 0.625726 0.98832 0.243085 0.98832
270 0.178404 0.561495 0.101455 -0.146799 0.101455
271 0.00944629 0.0194702 -0.0380441 -0.872851 -0.0380441
272 0.0318067 0.56433 -0.189101 -1.12292 -0.189101
273 0.186724 0.772524 0.560615 -0.396175 0.560615
274 0.666205 0.374266 -0.229099 0.19139 -0.229099
275 0.0175161 0.329974 1.03469 -0.663339 1.03469
276 0.00596633 0.559455 0.168314 -1.28607 0.168314
277 0.925622 0.475932 -0.196913 -1.19467 -0.196913
278 0.0326691 0.515657 0.912222 -1.03597 0.912222
279 0.603909 0.987727 1.36814 0.45139 1.36814
280 0.529973 0.208304 -0.0197083 0.288306 -0.0197083
281 0.965571 0.615258 0.447896 -1.4197 0.447896
282 0.372693 0.554045 1.0982 0.644954 1.0982
283 0.29487 0.615916 0.364828 0.34864 0.364828
284 0.383388 0.954137 0.533626 0.616721 0.533626
285 0.0249167 0.952941 -0.579701 -1.05768 -0.579701
286 0.379806 0.453167 1.5108 0.661802 1.5108
287 0.98008 0.981381 0.406992 -0.902526 0.406992
288 0.973254 0.626742 0.181699 -1.46975 0.181699
289 0.718537 0.0328097 0.557983 -0.452962 0.557983
290 0.221077 0.304676 0.67865 0.205668 0.67865
291 0.186899 0.195072 0.968368 0.114964 0.968368
292 0.00341611 0.0374768 0.338873 -0.877497 0.338873
293 0.00571835 0.146497 0.559528 -0.672194 0.559528
294 0.021359 0.114083 1.24207 -0.652493 1.24207
295 0.229797 0.306906 -0.0982252 0.240823 -0.0982252
296 0.00390448 0.376078 1.14138 -0.852087 1.14138
297 0.146414 0.852099 -0.0114273 -0.50965 -0.0114273
298 0.607654 0.954362 0.0284905 0.469774 0.0284905
299 0.942995 0.57697 1.09231 -1.27437 1.09231
300 0.982511 0.0226131 0.325337 -0.916276 0.325337
301 0.408066 0.277453 1.27605 0.417522 1.27605
302 0.546774 0.00375305 1.08533 0.130193 1.08533
303 0.967739 0.639482 0.467079 -1.40467 0.467079
304 0.0335933 0.511433 -0.605471 -1.02275 -0.605471
305 0.628446 0.758274 1.65746 0.647199 1.65746
306 0.993074 0.918508 0.48128 -1.08287 0.48128
307 0.495021 0.962173 0.29233 0.886834 0.29233
308 0.669353 0.986163 0.479052 0.166269 0.479052
309 0.188437 0.975373 0.0497202 -0.0354804 0.0497202
310 0.973051 0.923652 1.19048 -0.983412 1.19048
311 0.0352031 0.523494 -0.469746 -1.03216 -0.469746
312 0.992362 0.0194903 0.533592 -0.927796 0.533592
313 0.0192145 0.981079 0.770428 -1.03349 0.770428
314 0.996129 0.0166567 0.484632 -0.930306 0.484632
315 0.829164 0.132396 -0.587246 -0.706819 -0.587246
316 0.988059 0.630098 1.24315 -1.5919 1.24315
317 0.957589 0.913875 1.04932 -0.92966 1.04932
318 0.0256083 0.953331 -0.567676 -1.05271 -0.567676
319 0.413489 0.769766 -0.269084 0.538691 -0.269084
320 0.963831 0.0210219 0.0305754 -0.886538 0.0305754
321 0.290495 0.641561 0.710767 0.292999 0.710767
322 0.676577 0.723651 -0.522947 0.595919 -0.522947
323 0.136923 0.048555 -0.0418479 -0.0913824 -0.0418479
324 0.553555 0.014894 0.507287 0.112018 0.507287
325 0.0245089 0.331623 0.182064 -0.637471 0.182064
326 0.529405 0.454168 -0.21924 0.814109 -0.21924
327 0.15837 0.701563 -0.145323 -0.530789 -0.145323
328 0.254278 0.597159 1.79264 0.271825 1.79264
329 0.386624 0.761599 0.235636 0.443125 0.235636
330 0.0297407 0.314203 0.683073 -0.571979 0.683073
331 0.014824 0.326932 -0.176955 -0.66678 -0.176955
332 0.499735 0.959842 0.837294 0.896982 0.837294
333 0.633145 0.384916 0.278254 0.326127 0.278254
334 0.397069 0.511283 -0.867954 0.757118 -0.867954
335 0.844835 0.487663 1.57881 -0.495863 1.57881
336 0.191911 0.837815 -1.04593 -0.250922 -1.04593
337 0.294571 0.620698 -0.0239101 0.339778 -0.0239101
338 0.200423 0.183512 -0.203137 0.175685 -0.203137
339 0.264876 0.600003 0.235422 0.294939 0.235422
340 0.979033 0.921797 0.249462 -1.01328 0.249462
341 0.0194914 0.966483 -0.0902347 -1.06217 -0.0902347
342 0.373032 0.968784 0.830995 0.606727 0.830995
343 0.21425 0.46354 0.710018 0.199643 0.710018
344 0.519229 0.427766 1.63702 0.777953 1.63702
345 0.553633 0.701552 0.0205669 0.771719 0.0205669
346 0.667163 0.752168 0.462907 0.607249 0.462907
347 0.843587 0.125619 -0.626001 -0.735239 -0.626001
348 0.416249 0.993861 0.118065 0.727014 0.118065
349 0.399242 0.268954 1.09443 0.397174 1.09443
350 0.828412 0.156775 1.65198 -0.710143 1.65198
351 0.0487036 0.305403 -0.450027 -0.475373 -0.450027
352 0.0494136 0.295842 -0.154569 -0.451671 -0.154569
353 0.230456 0.0124501 -0.0373597 0.485357 -0.0373597
354 0.181067 0.809179 1.68951 -0.368571 1.68951
355 0.263004 0.00979628 0.86648 0.593685 0.86648
356 0.57268 0.025058 0.683822 0.0504387 0.683822
357 0.534622 0.200539 -0.0350158 0.267386 -0.0350158
358 0.161177 0.842385 0.486285 -0.43504 0.486285
359 0.00812082 0.0181311 -0.284468 -0.883265 -0.284468
360 0.918366 0.490804 -0.663501 -1.14354 -0.663501
361 0.749256 0.00879761 0.406665 -0.56502 0.406665
362 0.419237 0.774347 0.798609 0.561094 0.798609
363 0.0799226 0.297904 -0.210941 -0.338823 -0.210941
364 0.19478 0.999417 0.0195311 0.0435094 0.0195311
365 0.928681 0.79721 0.676012 -0.89495 0.676012
366 0.276193 0.608678 0.81519 0.309977 0.81519
367 0.923681 0.482713 -0.0161198 -1.18387 -0.0161198
368 0.232402 0.453077 0.481447 0.307682 0.481447
369 0.0574701 0.0255187 1.1112 -0.572756 1.1112
370 0.64853 0.764 0.949557 0.611512 0.949557
371 0.0405767 0.502299 -0.058966 -0.960809 -0.058966
372 0.359796 0.939751 -0.651324 0.544961 -0.651324
373 0.735607 0.0212834 0.444803 -0.515021 0.444803
374 0.0244157 0.4963 1.31683 -1.05564 1.31683
375 0.0145969 0.0919666 1.13495 -0.722061 1.13495
376 0.750004 0.0222305 -0.271433 -0.564625 -0.271433
377 0.386852 0.493732 -0.181525 0.73833 -0.181525
378 0.00441014 0.563819 0.0955459 -1.30355 0.0955459
379 0.00720632 0.577546 -0.0984137 -1.30759 -0.0984137
380 0.987393 0.98937 1.23118 -0.909003 1.23118
381 0.951538 0.274323 -0.179015 -1.10326 -0.179015
382 0.371601 0.939584 1.28006 0.573809 1.28006
383 0.95005 0.639469 2.15982 -1.25375 2.15982
384 0.0172619 0.575279 0.132211 -1.23737 0.132211
385 0.161816 0.847898 -0.476776 -0.421237 -0.476776
386 0.382733 0.0469409 1.65566 0.429221 1.65566
387 0.951869 0.630626 0.161183 -1.28101 0.161183
388 0.524343 0.411243 0.474826 0.723118 0.474826
389 0.50475 0.421341 -0.476558 0.804065 -0.476558
390 0.994476 0.0330478 -0.199385 -0.945793 -0.199385
391 0.927453 0.779762 -0.421793 -0.90051 -0.421793
392 0.908454 0.798657 -0.325186 -0.751001 -0.325186
393 0.0374464 0.505202 0.801574 -0.986595 0.801574
394 0.902367 0.802314 -0.0384073 -0.707009 -0.0384073
395 0.823966 0.503444 1.80955 -0.288879 1.80955
396 0.39222 0.760121 0.0135198 0.460293 0.0135198
397 0.747559 0.0338598 -1.0434 -0.553569 -1.0434
398 0.21958 0.290722 0.292492 0.196887 0.292492
399 0.853323 0.343742 1.4805 -0.707634 1.4805
400 0.0315715 0.302905 0.698674 -0.536992 0.698674
401 0.723093 0.0100929 -0.455391 -0.474555 -0.455391
402 0.644116 0.391833 0.0724726 0.313633 0.0724726
403 0.658188 0.168777 0.31627 -0.197974 0.31627
404 0.0196479 0.577165 -0.393483 -1.22472 -0.393483
405 0.256374 0.0199244 -1.11263 0.58884 -1.11263
406 0.995699 0.949903 -0.312771 -1.02347 -0.312771
407 0.633205 0.269123 2.39963 -0.0202668 2.39963
408 0.171514 0.805698 1.11031 -0.435027 1.11031
409 0.851051 0.388943 1.37697 -0.650285 1.37697
410 0.492125 0.963067 1.46743 0.880418 1.46743
411 0.845036 0.485465 1.48675 -0.500185 1.48675
412 0.953217 0.91854 -0.0926381 -0.90315 -0.0926381
413 0.41371 0.773938 -0.351717 0.542804 -0.351717
414 0.361244 0.948173 0.0778044 0.557475 0.0778044
415 0.0118449 0.966317 -0.346891 -1.10829 -0.346891
416 0.714051 0.780449 0.173722 0.479145 0.173722
417 0.985928 0.0426787 0.407963 -0.942478 0.407963
418 0.142819 0.854476 -0.220015 -0.527705 -0.220015
419 0.645247 0.967769 1.33451 0.300367 1.33451
420 0.167922 0.703935 0.37309 -0.473103 0.37309
421 0.599676 0.122868 -0.427629 -0.0034944 -0.427629
422 0.605302 0.149562 0.673141 -0.0130398 0.673141
423 0.553908 0.700297 0.178097 0.77191 0.178097
424 0.78059 0.687732 1.06699 0.223357 1.06699
425 0.187754 0.191291 0.352489 0.120392 0.352489
426 0.24185 0.953404 0.0776574 0.247854 0.0776574
427 0.603806 0.026086 2.09712 -0.0570047 2.09712
428 0.977167 0.0334246 0.454025 -0.919015 0.454025
429 0.960248 0.286201 -0.295234 -1.15344 -0.295234
430 0.846671 0.488841 0.796592 -0.510651 0.796592
431 0.0095032 0.98749 1.34211 -1.07787 1.34211
432 0.0439079 0.0388932 0.55401 -0.637564 0.55401
433 0.15381 0.0234883 -0.156554 0.00875352 -0.156554
434 0.611715 0.112785 -0.154602 -0.0505918 -0.154602
435 0.994896 0.0386708 -0.183506 -0.952618 -0.183506
436 0.03173 0.115027 0.338967 -0.600277 0.338967
437 0.793648 0.849321 -0.314365 -0.0435999 -0.314365
438 0.733016 0.0244792 0.248779 -0.505285 0.248779
439 0.57616 0.69423 0.0552593 0.741534 0.0552593
440 0.00898379 0.977297 1.11968 -1.10236 1.11968
441 0.83931 0.167385 1.53771 -0.737247 1.53771
442 0.833438 0.439499 0.91878 -0.466103 0.91878
443 0.527666 0.63676 0.800987 0.848711 0.800987
444 0.930521 0.791114 0.908047 -0.913367 0.908047
445 0.412056 0.0641832 -0.398831 0.398049 -0.398831
446 0.998654 0.915876 -0.299737 -1.11416 -0.299737
447 0.969563 0.015419 0.685981 -0.889781 0.685981
448 0.958273 0.651325 1.44061 -1.30786 1.44061
449 0.199658 0.196251 0.131949 0.16354 0.131949
450 0.000925915 0.370481 0.388493 -0.850769 0.388493
451 0.51437 0.219017 0.84431 0.351339 0.84431
452 0.235461 0.455831 0.522124 0.327309 0.522124
453 0.0281111 0.377631 0.845392 -0.736234 0.845392
454 0.683069 0.719055 -0.993094 0.586353 -0.993094
455 0.237307 0.0172546 0.649237 0.522104 0.649237
456 0.658601 0.366605 -0.216352 0.191167 -0.216352
457 0.0126299 0.0965226 1.0249 -0.724651 1.0249
458 0.20803 0.282143 -0.218091 0.153248 -0.218091
459 0.927396 0.799363 0.85901 -0.884085 0.85901
460 0.643255 0.773057 0.63546 0.605103 0.63546
461 0.929772 0.77657 1.46742 -0.920578 1.46742
462 0.150829 0.0197949 -0.0317412 -0.00897586 -0.0317412
463 0.185989 0.842092 -0.656409 -0.280571 -0.656409
464 0.834715 0.493911 1.36002 -0.398104 1.36002
465 0.261399 0.621878 0.866894 0.245531 0.866894
466 0.558488 0.00856431 0.823755 0.0921023 0.823755
467 0.189387 0.863981 -0.283991 -0.221647 -0.283991
468 0.979054 0.0417213 -0.373801 -0.930369 -0.373801
469 0.639828 0.379745 0.109338 0.290054 0.109338
470 0.240258 0.0241128 0.320387 0.531788 0.320387
471 0.367346 0.150766 -0.919897 0.395496 -0.919897
472 0.267656 0.59833 0.603961 0.305412 0.603961
473 0.389325 0.0733573 -0.193393 0.414669 -0.193393
474 0.369128 0.12677 0.550883 0.406107 0.550883
475 0.846727 0.391925 0.761682 -0.619835 0.761682
476 0.923977 0.78433 1.45348 -0.87119 1.45348
477 0.342197 0.289768 0.566346 0.385003 0.566346
478 0.267747 0.604661 0.818422 0.294238 0.818422
479 0.994406 0.0317013 1.07347 -0.944212 1.07347
480 0.218575 0.293256 -0.409695 0.193611 -0.409695
481 0.167619 0.759454 0.839998 -0.541408 0.839998
482 0.356938 0.141559 0.0577012 0.402664 0.0577012
483 0.574874 0.691886 0.110323 0.744312 0.110323
484 0.6815 0.971498 1.74889 0.142914 1.74889
485 0.261245 0.616731 0.293704 0.254537 0.293704
