id x y phenotype1 envi phenotype2 
66 0.987041 0.00664612 -1.18273 -0.803196 -1.18273
67 0.15128 0.810614 -0.126837 -0.0555739 -0.126837
68 0.139275 0.198768 0.433181 -0.622053 0.433181
69 0.630352 0.664304 0.224017 0.542097 0.224017
70 0.138763 0.131066 -0.778338 -0.6004 -0.778338
71 0.28926 0.338855 0.792299 0.112855 0.792299
72 0.529724 0.252474 0.394976 0.496884 0.394976
73 0.295912 0.134504 -0.651575 0.0938166 -0.651575
74 0.685081 0.27431 -0.73534 0.103034 -0.73534
75 0.842262 0.252044 0.153623 -0.465109 0.153623
76 0.185036 0.000443524 -0.288942 -0.298534 -0.288942
77 0.914012 0.9876 -0.676179 -0.81566 -0.676179
78 0.253446 0.910717 -0.699868 0.537114 -0.699868
79 0.302867 0.727894 0.703195 0.694471 0.703195
80 0.997042 0.19684 -0.203832 -1.15802 -0.203832
81 8.50062e-05 0.315848 -0.916206 -0.905602 -0.916206
82 0.135259 0.135196 -0.541573 -0.620456 -0.541573
83 0.0146915 0.604855 -0.246586 -0.258802 -0.246586
84 0.989499 0.00467331 -0.788533 -0.811445 -0.788533
85 0.554693 0.432621 0.452536 0.444383 0.452536
86 0.165681 0.0116113 -0.0468007 -0.409654 -0.0468007
87 0.00527815 0.31851 -1.16846 -0.869146 -1.16846
88 0.985003 0.857875 -0.812061 -0.911962 -0.812061
89 0.302568 0.158339 0.130225 0.0990876 0.130225
90 0.980003 0.19436 -0.156992 -1.06957 -0.156992
91 0.0153151 0.982285 -0.941272 -0.843591 -0.941272
92 0.738909 0.0765723 0.237209 0.228825 0.237209
93 0.299501 0.722626 -0.19724 0.682859 -0.19724
94 0.00802166 0.32077 -0.874839 -0.844492 -0.874839
95 0.320935 0.1317 0.103657 0.15249 0.103657
96 0.738325 0.0663466 0.255189 0.2415 0.255189
97 0.8416 0.659576 -0.434663 -0.110039 -0.434663
98 0.00206792 0.968141 -0.91519 -0.933794 -0.91519
99 0.465608 0.295196 0.510214 0.512774 0.510214
100 0.306342 0.156715 0.239244 0.108635 0.239244
101 0.838651 0.250691 0.102746 -0.44565 0.102746
102 0.509986 0.970541 -0.621879 -0.162679 -0.621879
103 0.364113 0.457744 -0.721823 0.406587 -0.721823
104 0.00108879 0.590493 -0.227068 -0.208652 -0.227068
105 0.995419 0.667396 -0.615053 -0.73787 -0.615053
106 0.561109 0.866419 0.0993368 0.336727 0.0993368
107 0.132937 0.138249 -0.373443 -0.633837 -0.373443
108 0.797541 0.0417352 0.959042 0.0319642 0.959042
109 0.506204 0.683685 0.553427 0.810738 0.553427
110 0.00765189 0.590749 -0.498533 -0.194972 -0.498533
111 0.31801 0.137991 0.0140771 0.143324 0.0140771
112 0.760198 0.508873 0.622883 -0.641368 0.622883
113 0.235464 0.888384 0.173958 0.472291 0.173958
114 0.526113 0.720989 -0.511738 0.811401 -0.511738
115 0.983278 0.0224001 -1.0187 -0.810896 -1.0187
116 0.536209 0.228399 -0.479654 0.485382 -0.479654
117 0.21906 0.54252 0.332913 0.244091 0.332913
118 0.407123 0.0706297 -1.0435 0.362785 -1.0435
119 0.267707 0.337637 0.222725 0.0583215 0.222725
120 0.20489 0.503707 0.868297 0.210036 0.868297
121 0.279379 0.338548 0.442698 0.0881063 0.442698
122 0.601954 0.0492162 -0.444395 0.434747 -0.444395
123 0.831363 0.653155 -0.149969 -0.0937362 -0.149969
124 0.781584 0.982599 -0.252684 -0.104147 -0.252684
125 0.767812 0.84053 -0.775156 0.410117 -0.775156
126 0.555998 0.432838 -0.0778431 0.438045 -0.0778431
127 0.0182628 0.321914 -0.577294 -0.801554 -0.577294
128 0.911532 0.995701 -1.09433 -0.82258 -1.09433
129 0.00791797 0.320822 -0.0643531 -0.844509 -0.0643531
130 0.237794 0.500399 -0.195987 0.186042 -0.195987
131 0.50516 0.687664 0.103431 0.814156 0.103431
132 0.505022 0.969487 -0.401932 -0.163312 -0.401932
133 0.00840185 0.964984 0.407253 -0.900912 0.407253
134 0.682964 0.289106 -1.16816 0.0816813 -1.16816
135 0.557103 0.439547 0.209452 0.432606 0.209452
136 0.181842 0.00593791 -0.922223 -0.318474 -0.922223
137 0.695082 0.838509 -0.839838 0.502634 -0.839838
138 0.493824 0.243213 0.269791 0.54698 0.269791
139 0.220281 0.535612 -0.214727 0.237231 -0.214727
140 0.553434 0.854539 0.291248 0.383901 0.291248
141 0.0459328 0.562952 0.577966 0.0232455 0.577966
142 0.171569 0.0227317 -0.0628763 -0.381872 -0.0628763
143 0.832991 0.656926 0.22758 -0.0853328 0.22758
144 0.477072 0.2923 0.195542 0.539136 0.195542
145 0.298534 0.723934 0.0249863 0.684434 0.0249863
146 0.727308 0.849899 -0.587332 0.476194 -0.587332
147 0.637889 0.673457 -0.0626445 0.557771 -0.0626445
148 0.91651 0.983475 0.384758 -0.818723 0.384758
149 0.93751 0.537689 -0.828735 -0.662081 -0.828735
150 0.272613 0.740445 0.328787 0.697347 0.328787
151 0.314683 0.303753 -1.10121 0.142373 -1.10121
152 0.00540208 0.584127 -0.736605 -0.160515 -0.736605
153 0.0129813 0.995451 -1.13479 -0.843056 -1.13479
154 0.0346646 0.27996 -0.692033 -0.99665 -0.692033
155 0.776087 0.421265 -0.288883 -0.516102 -0.288883
156 0.712767 0.836952 -0.093738 0.514144 -0.093738
157 0.75729 0.994879 0.430856 -0.0146176 0.430856
158 0.17005 0.821544 -0.310813 0.0738442 -0.310813
159 0.988782 0.426685 0.0605591 -0.859816 0.0605591
160 0.373249 0.476276 -0.981127 0.445136 -0.981127
161 0.322764 0.292512 -0.410814 0.151966 -0.410814
162 0.315634 0.171778 0.087299 0.124514 0.087299
163 0.56075 0.43848 0.3604 0.414599 0.3604
164 0.526047 0.991217 0.369916 -0.237147 0.369916
165 0.297932 0.343046 0.457037 0.138351 0.457037
166 0.00369129 0.999193 -0.572088 -0.889912 -0.572088
167 0.195675 0.0039956 0.715546 -0.241508 0.715546
168 0.763432 0.839991 0.129459 0.437717 0.129459
169 0.0640624 0.728223 -0.295763 -0.620702 -0.295763
170 0.506825 0.254606 -0.0839862 0.550514 -0.0839862
171 0.181504 0.00196523 -0.61265 -0.318642 -0.61265
172 0.740421 0.0809393 0.380196 0.221595 0.380196
173 0.960899 0.437998 -1.26772 -0.800645 -1.26772
174 0.4161 0.0767281 0.0894913 0.381127 0.0894913
175 0.407749 0.0781376 -0.191337 0.362628 -0.191337
176 0.572443 0.442832 0.335192 0.355828 0.335192
177 0.967661 0.866045 0.0714968 -0.828777 0.0714968
178 0.0436046 0.560008 0.952365 0.0338943 0.952365
179 0.740596 0.851958 -0.565286 0.47505 -0.565286
180 0.00517231 0.972618 0.504333 -0.911088 0.504333
181 0.811142 0.0605483 -0.636428 -0.0567773 -0.636428
182 0.981705 0.414426 0.127507 -0.870853 0.127507
183 0.510661 0.989995 -0.44676 -0.250306 -0.44676
184 0.835414 0.64998 0.126346 -0.121848 0.126346
185 0.149112 0.809219 0.213993 -0.0707314 0.213993
186 0.000144246 0.580999 -0.673104 -0.152294 -0.673104
187 0.992124 0.194594 -0.323739 -1.13001 -0.323739
188 0.988144 0.665033 -0.585437 -0.706959 -0.585437
189 0.0328897 0.281801 -1.32944 -0.993387 -1.32944
190 0.205029 0.509118 -0.2333 0.213296 -0.2333
191 0.0110703 0.584338 -0.0672782 -0.149813 -0.0672782
192 0.564393 0.871357 0.650047 0.317471 0.650047
193 0.974393 0.435406 -0.471927 -0.822953 -0.471927
194 0.296827 0.721826 -0.0961546 0.679444 -0.0961546
195 0.600086 0.053669 0.174863 0.434931 0.174863
196 0.981926 0.840658 -1.43875 -0.856998 -1.43875
197 0.00688449 0.327414 -0.767348 -0.804303 -0.767348
198 0.554731 0.219407 -0.243255 0.448272 -0.243255
199 0.172965 0.0173293 1.10879 -0.372005 1.10879
200 0.979495 0.436822 0.646232 -0.827539 0.646232
201 0.00464781 0.602759 0.156584 -0.274216 0.156584
202 0.314385 0.160442 0.247165 0.126042 0.247165
203 0.535684 0.992926 0.0567407 -0.232954 0.0567407
204 0.230919 0.504956 0.174626 0.197349 0.174626
205 0.0711494 0.737608 -0.187911 -0.607793 -0.187911
206 0.133455 0.138385 -0.712566 -0.631139 -0.712566
207 0.0603871 0.738188 -0.091207 -0.68754 -0.091207
208 0.991588 0.652583 -0.775966 -0.721197 -0.775966
209 0.766477 0.415316 -1.14643 -0.485532 -1.14643
210 0.50804 0.970862 0.263728 -0.16628 0.263728
211 0.521221 0.24592 0.629551 0.515445 0.629551
212 0.0869578 0.716916 -0.200566 -0.426076 -0.200566
213 0.955922 0.426205 -0.723562 -0.809226 -0.723562
214 0.789667 0.434381 -0.966249 -0.56483 -0.966249
215 0.00891655 0.976191 -0.175768 -0.885971 -0.175768
216 0.298548 0.342802 -0.0553214 0.13964 -0.0553214
217 0.415182 0.086228 -0.132303 0.377354 -0.132303
218 0.74151 0.0641581 -0.64045 0.239759 -0.64045
219 0.316372 0.159243 0.223694 0.131196 0.223694
220 0.986783 0.837467 -1.1649 -0.878945 -1.1649
221 0.0150534 0.323271 -0.595687 -0.803875 -0.595687
222 0.963511 0.435589 -0.7898 -0.807604 -0.7898
223 0.00711912 0.836258 -0.370789 -1.04789 -0.370789
224 0.526585 0.985503 -0.530794 -0.211056 -0.530794
225 0.29136 0.727729 0.127187 0.68599 0.127187
226 0.565109 0.44027 0.489634 0.39284 0.489634
227 0.00588467 0.32116 -0.454826 -0.849332 -0.454826
228 0.401592 0.51657 -0.169467 0.550042 -0.169467
229 0.0345029 0.561988 0.516328 0.0120509 0.516328
230 0.0157243 0.985618 -1.08022 -0.837929 -1.08022
231 0.526898 0.692927 -0.292777 0.784996 -0.292777
232 0.392919 0.0961988 0.0258895 0.326032 0.0258895
233 0.227105 0.887551 -0.0980114 0.41938 -0.0980114
234 0.590048 0.0443929 0.14148 0.452025 0.14148
235 0.532836 0.229275 -0.242104 0.492441 -0.242104
236 0.688439 0.261092 0.304213 0.119347 0.304213
237 0.82544 0.664616 0.752056 -0.0234765 0.752056
238 0.841181 0.245152 0.0629415 -0.451088 0.0629415
239 0.782312 0.418602 -1.03274 -0.520783 -1.03274
240 0.00711927 0.969199 -0.609469 -0.903721 -0.609469
241 0.51657 0.986143 -0.826165 -0.225793 -0.826165
242 0.986103 0.0129152 -1.24304 -0.808891 -1.24304
243 0.242763 0.958077 0.20415 0.453918 0.20415
244 0.0606655 0.721192 -0.623668 -0.614789 -0.623668
245 0.968644 0.197756 -0.519153 -1.01864 -0.519153
246 0.684373 0.246315 -0.104437 0.152755 -0.104437
247 0.530345 0.684654 -0.238715 0.771774 -0.238715
248 0.515253 0.684651 0.669307 0.796402 0.669307
249 0.0174738 0.975812 -0.934344 -0.837936 -0.934344
250 0.997815 0.850511 -0.587035 -0.971467 -0.587035
251 0.0215001 0.987901 -0.00389968 -0.803526 -0.00389968
252 0.694588 0.272466 -1.04963 0.0820709 -1.04963
253 0.314612 0.140006 -0.187487 0.134681 -0.187487
254 0.510378 0.975502 -0.751947 -0.184792 -0.751947
255 0.559541 0.868424 -0.00765788 0.327374 -0.00765788
256 0.0216328 0.850012 -0.459037 -0.935171 -0.459037
257 0.600853 0.0385048 -0.738873 0.44146 -0.738873
258 0.964264 0.426684 -0.96381 -0.821608 -0.96381
259 0.84623 0.252573 -0.20527 -0.485436 -0.20527
260 0.138484 0.134408 -0.582322 -0.603082 -0.582322
261 0.747638 0.0726649 0.588942 0.221281 0.588942
262 0.321705 0.293566 -0.60345 0.150304 -0.60345
263 0.506902 0.981618 -0.290953 -0.216622 -0.290953
264 0.299685 0.726447 1.18651 0.689678 1.18651
265 0.0075545 0.600672 -0.356975 -0.253949 -0.356975
266 0.910405 0.984337 -0.570522 -0.788635 -0.570522
267 0.574711 0.0852124 -0.322842 0.456075 -0.322842
268 0.0771962 0.71102 0.417614 -0.468214 0.417614
269 0.011598 0.969175 0.145698 -0.878141 0.145698
270 0.550653 0.221417 -0.312245 0.456295 -0.312245
271 0.98774 0.696373 0.276003 -0.702934 0.276003
272 0.681511 0.256809 0.104796 0.143648 0.104796
273 0.305211 0.345351 0.0256689 0.158548 0.0256689
274 0.230417 0.917003 0.490061 0.416214 0.490061
275 0.488657 0.275735 0.323079 0.554697 0.323079
276 0.993627 0.671875 -0.694036 -0.730543 -0.694036
277 0.991435 0.84999 -0.412799 -0.932909 -0.412799
278 0.937373 0.542042 -0.37325 -0.656167 -0.37325
279 0.0476648 0.563119 0.349697 0.0249059 0.349697
280 0.572681 0.422807 0.209015 0.359314 0.209015
281 0.0102695 0.322726 -0.758112 -0.823827 -0.758112
282 0.308228 0.126936 0.403714 0.12527 0.403714
283 0.0202872 0.321636 -0.118247 -0.796325 -0.118247
284 0.997579 0.666139 -0.231891 -0.746882 -0.231891
285 0.00218468 0.99794 -0.548674 -0.89955 -0.548674
286 0.994256 0.666069 -0.793868 -0.732788 -0.793868
287 0.226993 0.528666 -0.865196 0.231239 -0.865196
288 0.0765011 0.728032 0.0529636 -0.534495 0.0529636
289 0.747864 0.862672 -0.260407 0.443874 -0.260407
290 0.323018 0.116043 0.523374 0.163206 0.523374
291 0.968721 0.873228 0.253307 -0.85079 0.253307
292 0.577607 0.443813 0.596887 0.329695 0.596887
293 0.607081 0.058533 0.570295 0.423329 0.570295
294 0.484605 0.290265 0.546905 0.556381 0.546905
295 0.678891 0.532847 -0.846522 -0.133616 -0.846522
296 0.967677 0.868718 0.514148 -0.834787 0.514148
297 0.00631981 0.594438 -0.709557 -0.220057 -0.709557
298 0.0201042 0.273691 -0.324455 -1.10085 -0.324455
299 0.22148 0.529153 0.0600951 0.230327 0.0600951
300 0.768775 0.418206 -0.909921 -0.496574 -0.909921
301 0.00352131 0.990162 -1.16205 -0.900912 -1.16205
302 0.704926 0.846538 -1.09818 0.478453 -1.09818
303 0.402728 0.0858253 -0.0886777 0.350028 -0.0886777
304 0.648237 0.675872 0.217521 0.547124 0.217521
305 0.548967 0.850276 0.646751 0.400363 0.646751
306 0.594555 0.0593159 0.930793 0.439453 0.930793
307 0.998949 0.704122 0.133572 -0.760448 0.133572
308 0.40879 0.078077 -0.330892 0.364914 -0.330892
309 0.549265 0.846522 1.05712 0.416723 1.05712
310 0.557566 0.867372 -0.228525 0.330843 -0.228525
311 0.525411 0.970856 0.968852 -0.147135 0.968852
312 0.00938322 0.974126 0.510463 -0.88553 0.510463
313 0.0270089 0.305962 -0.218378 -0.869902 -0.218378
314 0.537559 0.996917 -0.784222 -0.248176 -0.784222
315 0.399273 0.516924 0.377016 0.545235 0.377016
316 0.4008 0.511539 0.536213 0.543137 0.536213
317 0.762705 0.986148 -0.546639 -0.0155715 -0.546639
318 0.749383 0.533647 -0.243545 -0.486704 -0.243545
319 0.307615 0.728733 0.0572051 0.699264 0.0572051
320 0.0158411 0.310679 0.638252 -0.882243 0.638252
321 0.799921 0.42476 -0.992121 -0.562047 -0.992121
322 0.402943 0.0938048 0.291033 0.348811 0.291033
323 0.96525 0.431262 -1.01389 -0.816391 -1.01389
324 0.294545 0.345718 -0.0534509 0.132566 -0.0534509
325 0.562234 0.865902 0.632186 0.339496 0.632186
326 0.191095 0.0025561 0.282044 -0.266086 0.282044
327 0.144496 0.136898 -0.705575 -0.572121 -0.705575
328 0.910934 0.987096 -0.485135 -0.798232 -0.485135
329 0.263737 0.907116 -0.298832 0.523243 -0.298832
330 0.970941 0.438247 -0.931478 -0.813657 -0.931478
331 0.828464 0.654108 0.17819 -0.0785384 0.17819
332 0.16329 0.827622 -0.452502 0.0250981 -0.452502
333 0.830902 0.649945 -0.190445 -0.104675 -0.190445
334 0.520373 0.251373 -0.0856137 0.517599 -0.0856137
335 0.519368 0.682803 -1.09927 0.788305 -1.09927
336 0.606416 0.057359 -0.0355359 0.424818 -0.0355359
337 0.279203 0.360071 -0.372996 0.10873 -0.372996
338 0.0244345 0.581492 -0.386592 -0.106339 -0.386592
339 0.740725 0.836743 0.292164 0.524406 0.292164
340 0.152141 0.808786 0.253559 -0.0491875 0.253559
341 0.406827 0.818038 0.783012 0.568269 0.783012
342 0.991683 0.0141308 -1.11638 -0.836835 -1.11638
343 0.0372224 0.273929 -0.90688 -1.02115 -0.90688
344 0.970682 0.864878 -0.0620763 -0.843742 -0.0620763
345 0.967316 0.424629 -1.34492 -0.829478 -1.34492
346 0.835623 0.253355 0.721713 -0.4333 0.721713
347 0.0083112 0.311047 -0.570262 -0.907775 -0.570262
348 0.571421 0.873433 0.321721 0.312531 0.321721
349 0.564211 0.418213 0.206447 0.399778 0.206447
350 0.563594 0.430648 0.15551 0.40136 0.15551
351 0.551018 0.853617 0.51974 0.386809 0.51974
352 0.76604 0.998074 -0.769918 -0.0702931 -0.769918
353 0.744207 0.069639 -0.428122 0.229625 -0.428122
354 0.594812 0.0606437 0.469181 0.438494 0.469181
355 0.958559 0.423939 -0.359367 -0.816404 -0.359367
356 0.0333048 0.577451 -0.0117662 -0.0679672 -0.0117662
357 0.504456 0.666105 0.441992 0.806437 0.441992
358 0.239544 0.956556 0.48894 0.436589 0.48894
359 0.321622 0.140215 0.261067 0.150817 0.261067
360 0.837909 0.648351 -0.475775 -0.13761 -0.475775
361 0.784541 0.984255 -0.254598 -0.124783 -0.254598
362 0.171275 0.812041 -0.233839 0.0854575 -0.233839
363 0.68711 0.520243 -1.01688 -0.232737 -1.01688
364 0.562326 0.8726 0.260874 0.311077 0.260874
365 0.160325 0.811281 0.169097 0.00827686 0.169097
366 0.139321 0.138419 -0.800355 -0.600085 -0.800355
367 0.298045 0.73072 0.517618 0.696016 0.517618
368 0.529193 0.732617 -0.0991849 0.820198 -0.0991849
369 0.0366697 0.281298 -1.09701 -0.979805 -1.09701
370 0.692058 0.264763 0.216326 0.103526 0.216326
371 0.264236 0.359848 0.159713 0.0717246 0.159713
372 0.825302 0.669179 0.570148 -0.00414296 0.570148
373 0.750808 0.844327 0.435025 0.49863 0.435025
374 0.312284 0.158518 -0.244169 0.121864 -0.244169
375 0.747912 0.0716597 0.522667 0.222113 0.522667
376 0.72479 0.859574 -0.410864 0.442926 -0.410864
377 0.55676 0.847276 0.888258 0.416468 0.888258
378 0.000841023 0.992307 -1.02914 -0.913313 -1.02914
379 0.983464 0.428933 0.354333 -0.847404 0.354333
380 0.727523 0.847799 0.0646851 0.483244 0.0646851
381 0.637706 0.672278 0.854609 0.55407 0.854609
382 0.290827 0.724725 0.883172 0.680167 0.883172
383 0.0146941 0.969261 0.308504 -0.86035 0.308504
384 0.272599 0.323007 0.286507 0.0560409 0.286507
385 0.838014 0.657089 -0.259878 -0.104858 -0.259878
386 0.303667 0.725722 -0.11209 0.691303 -0.11209
387 0.934417 0.538542 -0.939886 -0.657648 -0.939886
388 0.0113205 0.304305 0.941412 -0.940732 0.941412
389 0.638566 0.677103 0.273608 0.569083 0.273608
390 0.143387 0.205249 0.080036 -0.603037 0.080036
391 0.225185 0.537326 -0.270902 0.241874 -0.270902
392 0.965622 0.86789 0.948945 -0.821047 0.948945
393 0.00337358 0.996134 -0.125428 -0.895062 -0.125428
394 0.765181 0.415074 -1.09443 -0.482623 -1.09443
395 0.0632643 0.737057 -0.40756 -0.662201 -0.40756
396 0.560635 0.880428 0.198379 0.276811 0.198379
397 0.182178 0.00992508 -0.718708 -0.318328 -0.718708
398 0.227808 0.894922 0.285775 0.41794 0.285775
399 0.194274 0.00584685 0.446263 -0.250044 0.446263
400 0.511395 0.688259 -0.328195 0.804743 -0.328195
401 0.293272 0.713505 1.01874 0.66183 1.01874
402 0.739528 0.843431 0.328454 0.502281 0.328454
403 0.209139 0.0260364 0.300814 -0.17772 0.300814
404 0.220947 0.886172 0.345711 0.380893 0.345711
405 0.523165 0.676875 0.305538 0.777007 0.305538
406 0.749181 0.0614779 -0.60507 0.232701 -0.60507
407 0.743006 0.842272 -0.057354 0.507342 -0.057354
408 0.0646896 0.730504 -1.39242 -0.625582 -1.39242
409 0.223683 0.537658 -0.162255 0.241452 -0.162255
410 0.166636 0.0157319 0.168814 -0.406066 0.168814
411 0.210918 0.499961 0.617508 0.203588 0.617508
412 0.406596 0.814062 0.872604 0.581314 0.872604
413 0.0781517 0.719156 -0.551702 -0.491347 -0.551702
414 0.693944 0.842633 -1.17023 0.487779 -1.17023
415 0.398992 0.0902311 0.20949 0.340839 0.20949
416 0.176843 0.0333326 -0.517696 -0.357428 -0.517696
417 0.738694 0.849731 0.653118 0.481478 0.653118
418 0.983919 0.680612 -0.695832 -0.686531 -0.695832
419 0.310986 0.72582 0.773043 0.696785 0.773043
420 0.516285 0.963503 -0.0509285 -0.124014 -0.0509285
421 0.977324 0.0232509 -0.830034 -0.784426 -0.830034
422 0.988795 0.422993 -0.116581 -0.866998 -0.116581
423 0.97144 0.864345 0.384235 -0.846974 0.384235
424 0.752484 0.535557 -0.198787 -0.480873 -0.198787
425 0.00640483 0.599961 -0.940241 -0.252763 -0.940241
426 0.582349 0.42605 0.194881 0.312514 0.194881
427 0.192436 0.0250579 0.337844 -0.268651 0.337844
428 0.748361 0.515643 -0.829966 -0.588539 -0.829966
429 0.840394 0.25203 -0.866987 -0.455747 -0.866987
430 0.978885 0.00558925 -1.60068 -0.763614 -1.60068
431 0.291865 0.345529 0.101081 0.125764 0.101081
432 0.568484 0.416861 0.716168 0.380141 0.716168
433 0.0121064 0.308763 1.40176 -0.908613 1.40176
434 0.419018 0.824293 0.10107 0.541551 0.10107
435 0.530436 0.232997 0.0341349 0.496998 0.0341349
436 0.424021 0.796996 -0.380048 0.634679 -0.380048
437 0.00925381 0.323855 -0.192331 -0.819877 -0.192331
438 0.987562 0.840127 -0.83267 -0.889217 -0.83267
439 0.600022 0.0801775 -0.358745 0.421973 -0.358745
440 0.0116999 0.999559 -0.474089 -0.845801 -0.474089
441 0.315808 0.140915 0.382005 0.137088 0.382005
442 0.214451 0.480913 -1.04309 0.166396 -1.04309
443 0.515984 0.692948 -0.165092 0.800774 -0.165092
444 0.633417 0.674234 0.724606 0.568799 0.724606
445 0.558578 0.431466 0.657614 0.42555 0.657614
446 0.294858 0.730437 0.688775 0.693311 0.688775
447 0.973124 0.196567 -0.79266 -1.03898 -0.79266
448 0.807832 0.0393777 -0.279692 -0.0133548 -0.279692
449 0.282225 0.335253 0.591362 0.0919304 0.591362
450 0.983283 0.846055 -1.18741 -0.876592 -1.18741
451 0.743152 0.526368 0.0210105 -0.497586 0.0210105
452 0.565296 0.424223 0.168647 0.393963 0.168647
453 0.405254 0.818191 0.206165 0.568451 0.206165
454 0.0190972 0.580356 -0.245974 -0.110812 -0.245974
455 0.0124333 0.32184 -0.999304 -0.82217 -0.999304
456 0.00495225 0.329009 -0.851628 -0.800054 -0.851628
457 0.54666 0.845862 0.495097 0.418551 0.495097
458 0.0108028 0.857529 -0.412176 -1.00024 -0.412176
459 0.211423 0.498709 0.369816 0.200871 0.369816
460 0.832114 0.654534 0.0750509 -0.0912397 0.0750509
461 0.134685 0.140182 -0.473817 -0.625263 -0.473817
462 0.228347 0.514227 0.667688 0.211553 0.667688
463 0.634343 0.663655 0.212695 0.531562 0.212695
464 0.354944 0.46766 0.0892207 0.393865 0.0892207
465 0.595235 0.0585173 0.264493 0.43893 0.264493
466 0.405521 0.509213 0.303353 0.551541 0.303353
467 0.839393 0.244902 -0.477573 -0.441739 -0.477573
468 0.000537932 0.987756 -0.799668 -0.920178 -0.799668
469 0.529718 0.73277 0.0751387 0.820062 0.0751387
470 0.54866 0.852077 0.780643 0.392443 0.780643
471 0.28157 0.763556 0.874326 0.701169 0.874326
472 0.000855637 0.326304 -0.639506 -0.831883 -0.639506
473 0.916351 0.982958 -1.37536 -0.816619 -1.37536
474 0.280686 0.335748 -0.158686 0.0886012 -0.158686
475 0.117105 0.216617 0.510975 -0.743203 0.510975
476 0.838581 0.654619 0.345763 -0.116466 0.345763
477 0.967237 0.868743 -0.00713214 -0.832292 -0.00713214
