id x y phenotype1 envi phenotype2 
234 0.465296 0.937259 0.524349 0.849008 0.524349
235 0.507203 0.572773 1.07437 0.854073 1.07437
236 0.631808 0.603871 0.520731 0.52804 0.520731
237 0.187442 0.443577 -0.594385 -0.401124 -0.594385
238 0.797787 0.317531 0.0228761 -0.0783146 0.0228761
239 0.0294428 0.793145 0.404245 -0.61662 0.404245
240 0.0140757 0.97366 -1.23856 -1.13533 -1.23856
241 0.633127 0.174088 0.0604652 0.341273 0.0604652
242 0.869384 0.598473 0.46604 -0.338722 0.46604
243 0.940681 0.188325 -0.227978 -0.680363 -0.227978
244 0.686312 0.00510704 0.490151 0.662476 0.490151
245 0.810495 0.321377 0.479394 -0.123808 0.479394
246 0.311616 0.989392 0.287767 0.133824 0.287767
247 0.755986 0.504684 -0.267925 0.227262 -0.267925
248 0.874616 0.019495 -0.188348 -0.138021 -0.188348
249 0.655933 0.621876 0.339981 0.469056 0.339981
250 0.750451 0.760683 0.104199 0.393289 0.104199
251 0.172343 0.90237 0.642332 -0.515322 0.642332
252 0.0110966 0.628721 -1.07995 -1.21814 -1.07995
253 0.639419 0.369523 -0.84742 0.39041 -0.84742
254 0.642047 0.393741 0.549199 0.427487 0.549199
255 0.276368 0.00192651 0.0625924 0.325708 0.0625924
256 0.987633 0.622382 -0.322487 -1.09504 -0.322487
257 0.985007 0.332763 -0.507395 -0.77884 -0.507395
258 0.634825 0.182767 -1.42529 0.321518 -1.42529
259 0.289003 0.00949347 0.036863 0.359166 0.036863
260 0.516345 0.0279994 0.269151 0.722432 0.269151
261 0.287921 0.58719 0.0529778 -0.130465 0.0529778
262 0.0361993 0.312345 -0.97597 -0.2347 -0.97597
263 0.250685 0.324334 0.256301 0.396816 0.256301
264 0.416263 0.779109 -0.796044 0.132082 -0.796044
265 0.038392 0.4265 -1.24991 -1.16527 -1.24991
266 0.773758 0.921766 0.290491 0.157593 0.290491
267 0.655654 0.0102661 0.631882 0.669983 0.631882
268 0.91271 0.765855 -1.28949 -1.00525 -1.28949
269 0.91054 0.470751 0.0184454 -0.298787 0.0184454
270 0.124803 0.0124944 -1.31719 -0.425687 -1.31719
271 0.016932 0.614969 0.479015 -1.27462 0.479015
272 0.131378 0.663543 -0.419744 -0.691766 -0.419744
273 0.0195409 0.754786 -0.530363 -0.52188 -0.530363
274 0.393062 0.47837 0.689869 0.532517 0.689869
275 0.542548 0.664588 0.299427 0.536633 0.299427
276 0.00112871 0.00518117 -0.460628 -1.17268 -0.460628
277 0.989669 0.0612484 -0.371617 -0.834454 -0.371617
278 0.997233 0.0787456 -0.842172 -0.885321 -0.842172
279 0.0589419 0.182891 -0.150709 0.00343268 -0.150709
280 0.232086 0.318731 -0.778683 0.35707 -0.778683
281 0.273591 0.162636 0.185895 0.518034 0.185895
282 0.886814 0.584946 0.232838 -0.398705 0.232838
283 0.30198 0.149303 -0.353693 0.502728 -0.353693
284 0.151449 0.688975 -0.0271105 -0.590674 -0.0271105
285 0.964845 0.614886 -0.488282 -0.926502 -0.488282
286 0.864106 0.0249321 0.0701498 -0.0846294 0.0701498
287 0.588233 0.87354 -0.0995862 0.617915 -0.0995862
288 0.200268 0.310961 0.359412 0.288206 0.359412
289 0.991493 0.0763704 -1.30756 -0.852926 -1.30756
290 0.180655 0.442852 -0.156026 -0.438643 -0.156026
291 0.043676 0.154969 -0.352009 -0.179413 -0.352009
292 0.647341 0.41536 -0.0405183 0.451774 -0.0405183
293 0.00686142 0.749177 -0.645007 -0.516832 -0.645007
294 0.165254 0.438946 -0.11388 -0.510791 -0.11388
295 0.460088 0.15199 1.4329 0.505486 1.4329
296 0.247329 0.316677 0.644334 0.414543 0.644334
297 0.0414484 0.430736 -0.653932 -1.18238 -0.653932
298 0.624001 0.409082 -0.738629 0.5013 -0.738629
299 0.381262 0.452741 0.655346 0.477469 0.655346
300 0.476865 0.565437 -0.895305 0.785676 -0.895305
301 0.160464 0.443306 -0.31178 -0.563326 -0.31178
302 0.329894 0.886848 -1.61188 0.0461807 -1.61188
303 0.695926 0.00264659 0.669133 0.662111 0.669133
304 0.0238328 0.426507 -1.27789 -1.24814 -1.27789
305 0.246823 0.331613 -0.16416 0.359504 -0.16416
306 0.491527 0.561651 0.545193 0.866502 0.545193
307 0.971769 0.18115 -0.447034 -0.818829 -0.447034
308 0.535336 0.212027 -0.768499 0.360042 -0.768499
309 0.678076 0.00551057 0.669815 0.666572 0.669815
310 0.781445 0.35172 0.465117 0.0151705 0.465117
311 0.618682 0.34983 -1.03001 0.396994 -1.03001
312 0.651722 0.341938 -0.321596 0.316906 -0.321596
313 0.722245 0.96871 0.107892 0.350648 0.107892
314 0.254214 0.310878 0.356802 0.444752 0.356802
315 0.85049 0.00413675 0.323359 0.0273638 0.323359
316 0.853783 0.000829364 0.340743 0.0128912 0.340743
317 0.388524 0.291982 -0.397387 0.480375 -0.397387
318 0.857916 0.784494 -0.458967 -0.504833 -0.458967
319 0.51517 0.681613 0.6969 0.510447 0.6969
320 0.164809 0.0165748 0.427956 -0.185392 0.427956
321 0.294089 0.0035777 -0.096652 0.363349 -0.096652
322 0.187857 0.452755 -0.100691 -0.443456 -0.100691
323 0.209035 0.997036 -0.988258 -0.389144 -0.988258
324 0.738093 0.53379 0.432607 0.300173 0.432607
325 0.478655 0.941058 0.309519 0.932657 0.309519
326 0.156586 0.43862 -0.633446 -0.560667 -0.633446
327 0.286102 0.593987 -0.0631859 -0.147277 -0.0631859
328 0.868872 0.774021 -0.27933 -0.613629 -0.27933
329 0.935463 0.522935 -0.571055 -0.41917 -0.571055
330 0.0412771 0.428239 -0.929955 -1.16303 -0.929955
331 0.886121 0.582139 0.37571 -0.388098 0.37571
332 0.749588 0.758678 0.677281 0.39852 0.677281
333 0.0224903 0.013559 -0.796837 -1.0036 -0.796837
334 0.524608 0.0272374 0.519697 0.71851 0.519697
335 0.00981692 0.639425 -1.25454 -1.16004 -1.25454
336 0.475607 0.56665 0.70993 0.776123 0.70993
337 0.993019 0.0681454 -0.232979 -0.856762 -0.232979
338 0.793425 0.166097 -0.473863 0.0436489 -0.473863
339 0.725952 0.971601 0.13552 0.336508 0.13552
340 0.763157 0.513621 -0.494789 0.207136 -0.494789
341 0.0392381 0.418917 -0.868116 -1.09833 -0.868116
342 0.316907 0.0004922 0.144064 0.407288 0.144064
343 0.750888 0.764157 0.915964 0.387095 0.915964
344 0.9599 0.309876 -0.135559 -0.72014 -0.135559
345 0.966794 0.63173 -1.22484 -1.01182 -1.22484
346 0.39443 0.293017 0.295399 0.479454 0.295399
347 0.624895 0.399954 0.0923354 0.481338 0.0923354
348 0.813356 0.324066 0.00929049 -0.132148 0.00929049
349 0.244788 0.770922 -0.282876 -0.437147 -0.282876
350 0.865472 0.0258172 0.307868 -0.0938653 0.307868
351 0.908107 0.946995 0.437176 -0.4883 0.437176
352 0.214666 0.998981 -0.650441 -0.364942 -0.650441
353 0.406873 0.967538 0.779446 0.628704 0.779446
354 0.0294786 0.416627 -1.30087 -1.13293 -1.30087
355 0.491098 0.583748 0.0886277 0.795073 0.0886277
356 0.956394 0.564404 -0.627964 -0.667878 -0.627964
357 0.675442 0.0137833 0.700209 0.650192 0.700209
358 0.550681 0.374362 -0.59431 0.599249 -0.59431
359 0.136402 0.0218091 -0.910445 -0.327508 -0.910445
360 0.853147 0.960762 0.0285553 -0.205883 0.0285553
361 0.030547 0.321915 0.444861 -0.332759 0.444861
362 0.00639751 0.973722 -1.30118 -1.16463 -1.30118
363 0.904074 0.766049 -1.03561 -0.930518 -1.03561
364 0.638712 0.395039 0.292437 0.437962 0.292437
365 0.129619 0.016302 -1.40468 -0.384698 -1.40468
366 0.0351045 0.137124 -0.0581887 -0.299378 -0.0581887
367 0.646572 0.344277 -0.209402 0.330979 -0.209402
368 0.228762 0.310275 0.00734558 0.379767 0.00734558
369 0.00290158 0.626044 -0.494367 -1.26449 -0.494367
370 0.479878 0.569456 0.815676 0.787629 0.815676
371 0.293107 0.603556 -0.474318 -0.12893 -0.474318
372 0.463055 0.146671 0.618397 0.51259 0.618397
373 0.153957 0.687142 0.0839275 -0.589006 0.0839275
374 0.892526 0.018094 0.854564 -0.240962 0.854564
375 0.286785 0.140417 0.127285 0.49277 0.127285
376 0.335149 0.974291 0.0721323 0.241656 0.0721323
377 0.719754 0.540287 0.459898 0.354949 0.459898
378 0.342044 0.985451 -0.522372 0.303436 -0.522372
379 0.196701 0.480819 -0.404967 -0.519626 -0.404967
380 0.762488 0.749039 0.0404655 0.292869 0.0404655
381 0.381568 0.448219 0.738657 0.478794 0.738657
382 0.901689 0.944069 0.509169 -0.465006 0.509169
383 0.251301 0.329303 0.479791 0.37997 0.479791
384 0.903064 0.749632 -0.78414 -0.961349 -0.78414
385 0.691017 0.15959 0.015432 0.319372 0.015432
386 0.760548 0.753696 -0.20678 0.308752 -0.20678
387 0.359076 0.79392 0.306946 -0.0268318 0.306946
388 0.891491 0.743604 -1.03614 -0.842137 -1.03614
389 0.873318 0.587104 0.335547 -0.33474 0.335547
390 0.688498 0.177784 0.62748 0.281658 0.62748
391 0.782858 0.745155 0.431414 0.111837 0.431414
392 0.303961 0.00507855 0.0696554 0.384453 0.0696554
393 0.947079 0.195996 0.345878 -0.716619 0.345878
394 0.00557981 0.654904 -1.29379 -1.08164 -1.29379
395 0.00533141 0.652442 -1.04672 -1.09713 -1.04672
396 0.53138 0.0145992 0.610828 0.738076 0.610828
397 0.949543 0.183226 -0.385024 -0.716878 -0.385024
398 0.307967 0.0102383 0.1376 0.396388 0.1376
399 0.0482798 0.1498 -0.0174331 -0.189371 -0.0174331
400 0.134135 0.686126 -0.935485 -0.631414 -0.935485
401 0.376741 0.292572 0.0649939 0.482788 0.0649939
402 0.521238 0.0157321 0.834503 0.742264 0.834503
403 0.0452035 0.108689 -0.964103 -0.403451 -0.964103
404 0.232596 0.762416 -0.438748 -0.449855 -0.438748
405 0.918321 0.943983 -0.112627 -0.545603 -0.112627
406 0.670603 0.0104331 0.1873 0.660443 0.1873
407 0.992984 0.953693 -0.577488 -0.863442 -0.577488
408 0.314521 0.979058 0.595982 0.133072 0.595982
409 0.977752 0.632759 -1.16442 -1.08435 -1.16442
410 0.691943 0.148833 0.217888 0.342248 0.217888
411 0.606297 0.882544 0.178551 0.601868 0.178551
412 0.48358 0.162657 0.920276 0.488365 0.920276
413 0.969252 0.62571 -0.699415 -1.00021 -0.699415
414 0.623402 0.347994 -0.190698 0.383869 -0.190698
415 0.722077 0.51332 -0.813432 0.342648 -0.813432
416 0.678313 0.00567725 0.668106 0.666066 0.668106
417 0.937404 0.514693 -0.240515 -0.395666 -0.240515
418 0.376878 0.459198 0.276735 0.4588 0.276735
419 0.4887 0.580163 -0.063212 0.795383 -0.063212
420 0.485783 0.57105 0.165727 0.810241 0.165727
421 0.304823 0.984268 -0.799788 0.0859676 -0.799788
422 0.889714 0.94621 -0.199191 -0.402339 -0.199191
423 0.997563 0.0603235 -1.16703 -0.877735 -1.16703
424 0.380339 0.448266 -0.0388886 0.473966 -0.0388886
425 0.0161559 0.620757 0.955441 -1.24485 0.955441
426 0.910945 0.461696 -0.0625963 -0.312958 -0.0625963
427 0.974151 0.647637 -0.478655 -1.12994 -0.478655
428 0.212464 0.983031 -1.20084 -0.379867 -1.20084
429 0.00843148 0.812752 0.0798627 -0.692575 0.0798627
430 0.0386728 0.343524 -0.855667 -0.482768 -0.855667
431 0.304824 0.593515 -0.975313 -0.0634705 -0.975313
432 0.858033 0.952765 0.438309 -0.240378 0.438309
433 0.891732 0.425023 -0.529576 -0.299063 -0.529576
434 0.954596 0.309035 -0.266046 -0.700727 -0.266046
435 0.997232 0.0616921 -0.776714 -0.876598 -0.776714
436 0.394534 0.780928 0.71033 0.0639321 0.71033
437 0.029237 0.318141 0.7867 -0.305401 0.7867
438 0.205226 0.49105 -0.53017 -0.50688 -0.53017
439 0.635041 0.397621 0.0489365 0.451706 0.0489365
440 0.209806 0.98494 0.708316 -0.389739 0.708316
441 0.897646 0.415418 -0.00453858 -0.332471 -0.00453858
442 0.605283 0.91917 0.125135 0.675747 0.125135
443 0.383733 0.455861 -0.148859 0.487583 -0.148859
444 0.808161 0.31932 -0.40331 -0.116822 -0.40331
445 0.878443 0.58007 0.307592 -0.34464 0.307592
446 0.893369 0.773697 -0.292459 -0.820755 -0.292459
447 0.733095 0.974009 0.342035 0.309392 0.342035
448 0.772857 0.945262 0.218542 0.15714 0.218542
449 0.883973 0.927814 -0.326728 -0.413967 -0.326728
450 0.597684 0.908443 -0.402104 0.673704 -0.402104
451 0.272902 0.157479 -0.206202 0.51173 -0.206202
452 0.397182 0.481829 0.253267 0.553349 0.253267
453 0.528227 0.719304 -0.382902 0.397138 -0.382902
454 0.0264953 0.316144 -0.40983 -0.297458 -0.40983
455 0.491656 0.570668 0.425335 0.838751 0.425335
456 0.958021 0.315507 -1.05896 -0.703681 -1.05896
457 0.0381427 0.424684 -0.6362 -1.15176 -0.6362
458 0.320424 0.901627 0.068175 0.0287022 0.068175
459 0.51656 0.0231715 0.491184 0.731303 0.491184
460 0.475275 0.948949 0.63493 0.94333 0.63493
461 0.00792434 0.975894 0.334524 -1.16512 0.334524
462 0.60252 0.903802 0.113395 0.652277 0.113395
463 0.153274 0.0273251 0.059606 -0.216463 0.059606
464 0.161049 0.864423 -0.543368 -0.527896 -0.543368
465 0.0101456 0.654589 -1.1552 -1.07009 -1.1552
466 0.540456 0.203171 0.0713877 0.371842 0.0713877
467 0.904938 0.75296 -1.04285 -0.97156 -1.04285
468 0.178175 0.886508 -0.811199 -0.496837 -0.811199
469 0.905676 0.949275 0.880509 -0.470817 0.880509
470 0.317231 0.667524 -0.162617 -0.123279 -0.162617
471 0.814163 0.144122 0.4507 -0.0148157 0.4507
472 0.875119 0.458308 -1.23568 -0.19975 -1.23568
473 0.0474638 0.780045 -0.81739 -0.570317 -0.81739
474 0.0688491 0.440428 -0.606588 -1.09698 -0.606588
475 0.393821 0.303895 -0.69177 0.482885 -0.69177
476 0.00530197 0.635267 0.327708 -1.20019 0.327708
